EstadoNome,Estado,RegiaoMetropolitana,Cidade,lat,lon
São Paulo,SP,Ribeirão Preto,Taquaritinga,-21.410008,-48.5067421829
São Paulo,SP,Itapetininga,Taquarituba,-23.5320605077,-49.2440885384
São Paulo,SP,Itapetininga,Taquarivaí,-23.9192571497,-48.697328637
São Paulo,SP,Presidente Prudente,Tarabai,-22.3016682955,-51.5595725756
São Paulo,SP,Assis,Tarumã,-22.7447711943,-50.5765651351
São Paulo,SP,Itapetininga,Tatuí,-23.3485765,-47.8494640337
São Paulo,SP,Vale do Paraíba Paulista,Taubaté,-23.0265555,-45.5566086967
São Paulo,SP,Assis,Tejupá,-23.3405917463,-49.3774419611
São Paulo,SP,Presidente Prudente,Teodoro Sampaio,-22.531007,-52.1711948222
São Paulo,SP,Ribeirão Preto,Terra Roxa,-20.7878416567,-48.3415361372
São Paulo,SP,Piracicaba,Tietê,-23.097889485,-47.711472528
São Paulo,SP,Assis,Timburi,-23.202363383,-49.6035428949
São Paulo,SP,Piracicaba,Torrinha,-22.4274936147,-48.1721575851
São Paulo,SP,Vale do Paraíba Paulista,Tremembé,-22.9604152054,-45.5507468823
São Paulo,SP,São José do Rio Preto,Três Fronteiras,-20.2280128034,-50.8848827855
São Paulo,SP,Macro Metropolitana Paulista,Tuiuti,-22.8147561552,-46.6970238595
São Paulo,SP,Marília,Tupã,-21.93482151,-50.5140064217
São Paulo,SP,Araçatuba,Turiúba,-20.9502350892,-50.1094417505
São Paulo,SP,São José do Rio Preto,Turmalina,-20.0512686173,-50.4777294315
São Paulo,SP,São José do Rio Preto,Ubarana,-21.1624709998,-49.7196723942
São Paulo,SP,Vale do Paraíba Paulista,Ubatuba,-23.4359649805,-45.0720914755
São Paulo,SP,Bauru,Ubirajara,-22.5238354502,-49.6632716656
São Paulo,SP,São José do Rio Preto,Uchoa,-20.9533463993,-49.177669535
São Paulo,SP,São José do Rio Preto,União Paulista,-20.8877689994,-49.8973935791
São Paulo,SP,Bauru,Uru,-21.7863136524,-49.2832016014
São Paulo,SP,São José do Rio Preto,Urupês,-21.2004188127,-49.2907298494
São Paulo,SP,São José do Rio Preto,Valentim Gentil,-20.4233702919,-50.0858682817
São Paulo,SP,Campinas,Valinhos,-22.971244,-46.9966300276
São Paulo,SP,Araçatuba,Valparaíso,-21.2255752829,-50.869308119
São Paulo,SP,Macro Metropolitana Paulista,Vargem,-22.8848804238,-46.4116002331
São Paulo,SP,Campinas,Vargem Grande do Sul,-21.835866,-46.8956089148
São Paulo,SP,Metropolitana de São Paulo,Vargem Grande Paulista,-23.6153025,-47.0196477841
São Paulo,SP,Macro Metropolitana Paulista,Várzea Paulista,-23.2144665,-46.8298902239
São Paulo,SP,Campinas,Vinhedo,-23.0305383241,-46.9764763091
São Paulo,SP,Ribeirão Preto,Viradouro,-20.872314,-48.2966628796
São Paulo,SP,Ribeirão Preto,Vista Alegre do Alto,-21.1671540847,-48.6301713572
São Paulo,SP,São José do Rio Preto,Vitória Brasil,-20.1987385745,-50.4808069702
São Paulo,SP,Macro Metropolitana Paulista,Votorantim,-23.541871206,-47.449738058
São Paulo,SP,São José do Rio Preto,Votuporanga,-20.41947,-49.9746720152
São Paulo,SP,São José do Rio Preto,Zacarias,-21.050110435,-50.0557395185
Paraná,PR,Norte Pioneiro Paranaense,Abatiá,-23.3004940371,-50.3125265829
Paraná,PR,Metropolitana de Curitiba,Adrianópolis,-24.6616897055,-48.9917545384
Paraná,PR,Metropolitana de Curitiba,Agudos do Sul,-25.9906180906,-49.3387018846
Paraná,PR,Centro Ocidental Paranaense,Altamira do Paraná,-24.8010001635,-52.7098074467
Paraná,PR,Noroeste Paranaense,Alto Paraná,-23.1271208306,-52.3216824441
Paraná,PR,Noroeste Paranaense,Alto Piquiri,-24.0190125564,-53.4412490789
Paraná,PR,Noroeste Paranaense,Altônia,-23.8708814058,-53.8919738559
Paraná,PR,Noroeste Paranaense,Amaporã,-23.0973702882,-52.7867873506
Paraná,PR,Sudoeste Paranaense,Ampére,-25.9170684653,-53.4732567447
Paraná,PR,Norte Pioneiro Paranaense,Andirá,-23.0517516547,-50.2264075987
Paraná,PR,Norte Central Paranaense,Ângulo,-23.192903865,-51.9173646798
Paraná,PR,Metropolitana de Curitiba,Antonina,-25.4301661323,-48.7129000617
Paraná,PR,Sudeste Paranaense,Antônio Olinto,-25.98670578,-50.197947244
Paraná,PR,Norte Central Paranaense,Apucarana,-23.551592985,-51.4599851424
Paraná,PR,Norte Central Paranaense,Arapongas,-23.413516532,-51.4382797347
Paraná,PR,Centro Oriental Paranaense,Arapoti,-24.1465691652,-49.8248285017
Paraná,PR,Norte Central Paranaense,Arapuã,-24.3087023864,-51.7913175643
Paraná,PR,Centro Ocidental Paranaense,Araruna,-23.9282009506,-52.4996181031
Paraná,PR,Metropolitana de Curitiba,Araucária,-25.591645,-49.4019396967
Paraná,PR,Norte Central Paranaense,Ariranha do Ivaí,-24.3832887448,-51.5879178389
Paraná,PR,Oeste Paranaense,Assis Chateaubriand,-24.4085300849,-53.5212369274
Paraná,PR,Norte Central Paranaense,Astorga,-23.236711965,-51.6696792625
Paraná,PR,Metropolitana de Curitiba,Balsa Nova,-25.5784978075,-49.6317559904
Paraná,PR,Norte Pioneiro Paranaense,Bandeirantes,-23.0924805,-50.3718730229
Paraná,PR,Centro Ocidental Paranaense,Barbosa Ferraz,-24.0277154653,-52.0071166854
Paraná,PR,Norte Pioneiro Paranaense,Barra do Jacaré,-23.1205927281,-50.1877367616
Paraná,PR,Sudoeste Paranaense,Barracão,-26.2526028442,-53.6350002653
Paraná,PR,Sudoeste Paranaense,Bela Vista da Caroba,-25.8794933223,-53.6660426285
Paraná,PR,Norte Central Paranaense,Bela Vista do Paraíso,-22.9920875312,-51.1941450329
Paraná,PR,Sudeste Paranaense,Bituruna,-26.1607944758,-51.5565252575
Paraná,PR,Centro Ocidental Paranaense,Boa Esperança,-24.2394931592,-52.7927774593
Paraná,PR,Sudoeste Paranaense,Boa Esperança do Iguaçu,-25.6358731594,-53.2171600749
Paraná,PR,Centro-Sul Paranaense,Boa Ventura de São Roque,-24.8785175862,-51.539373837
Paraná,PR,Oeste Paranaense,Boa Vista da Aparecida,-25.4304049443,-53.411736489
Paraná,PR,Metropolitana de Curitiba,Bocaiúva do Sul,-25.2149015837,-49.1057874828
Paraná,PR,Sudoeste Paranaense,Bom Jesus do Sul,-26.1928749693,-53.5995999695
Paraná,PR,Norte Central Paranaense,Bom Sucesso,-23.707437018,-51.7644654447
Paraná,PR,Sudoeste Paranaense,Bom Sucesso do Sul,-26.0745371403,-52.8319762721
Paraná,PR,Norte Central Paranaense,Borrazópolis,-23.9378541947,-51.5844090969
Paraná,PR,Oeste Paranaense,Braganey,-24.8148946326,-53.121073665
Paraná,PR,Noroeste Paranaense,Brasilândia do Sul,-24.1938462812,-53.5240418136
Paraná,PR,Norte Central Paranaense,Cafeara,-22.788235241,-51.7150055085
Paraná,PR,Oeste Paranaense,Cafelândia,-24.6156669761,-53.3249164784
Paraná,PR,Norte Central Paranaense,Califórnia,-23.6661438838,-51.3580855531
Paraná,PR,Norte Pioneiro Paranaense,Cambará,-23.04126648,-50.0775707226
Paraná,PR,Norte Central Paranaense,Cambé,-23.281632,-51.2777284423
Paraná,PR,Norte Central Paranaense,Cambira,-23.6006118802,-51.5816306134
Paraná,PR,Centro Ocidental Paranaense,Campina da Lagoa,-24.594956582,-52.8135641546
Paraná,PR,Centro-Sul Paranaense,Campina do Simão,-25.1025784698,-51.8147865321
Paraná,PR,Oeste Paranaense,Campo Bonito,-25.0396344828,-52.9968696037
Paraná,PR,Metropolitana de Curitiba,Campo do Tenente,-25.9810056577,-49.6903769402
Paraná,PR,Metropolitana de Curitiba,Campo Largo,-25.4594905,-49.5288414503
Paraná,PR,Metropolitana de Curitiba,Campo Magro,-25.3679565,-49.427664968
Paraná,PR,Norte Central Paranaense,Cândido de Abreu,-24.5646691199,-51.3325805084
Paraná,PR,Centro-Sul Paranaense,Candói,-25.5679318458,-52.0554464048
Paraná,PR,Centro-Sul Paranaense,Cantagalo,-25.374317386,-52.1266876349
Paraná,PR,Oeste Paranaense,Capitão Leônidas Marques,-25.4794684845,-53.6172110108
Paraná,PR,Centro Oriental Paranaense,Carambeí,-24.95087298,-50.1130915115
Paraná,PR,Norte Pioneiro Paranaense,Carlópolis,-23.427723925,-49.7187235299
Paraná,PR,Oeste Paranaense,Cascavel,-24.9537975,-53.459722182
Paraná,PR,Centro Oriental Paranaense,Castro,-24.7954175,-50.0028111278
Paraná,PR,Oeste Paranaense,Catanduvas,-25.1964932495,-53.1537063668
Paraná,PR,Norte Central Paranaense,Centenário do Sul,-22.8149823509,-51.59352956
Paraná,PR,Oeste Paranaense,Céu Azul,-25.1497612093,-53.8572693831
Paraná,PR,Sudoeste Paranaense,Chopinzinho,-25.8546838488,-52.5339602075
Paraná,PR,Noroeste Paranaense,Cianorte,-23.6538131528,-52.6091508906
Paraná,PR,Noroeste Paranaense,Cidade Gaúcha,-23.3741973866,-52.9405251491
Paraná,PR,Centro-Sul Paranaense,Clevelândia,-26.4052052934,-52.3529862012
Paraná,PR,Metropolitana de Curitiba,Colombo,-25.2943402945,-49.2274379773
Paraná,PR,Norte Central Paranaense,Colorado,-22.83789753,-51.9744162121
Paraná,PR,Norte Pioneiro Paranaense,Conselheiro Mairinck,-23.6215617142,-50.1717730024
Paraná,PR,Oeste Paranaense,Corbélia,-24.799649516,-53.296527777
Paraná,PR,Norte Pioneiro Paranaense,Cornélio Procópio,-23.1832575,-50.6514844783
Paraná,PR,Centro-Sul Paranaense,Coronel Domingos Soares,-26.2265477684,-52.0345386762
Paraná,PR,Sudoeste Paranaense,Coronel Vivida,-25.9781534981,-52.5670866354
Paraná,PR,Centro Ocidental Paranaense,Corumbataí do Sul,-24.0974123852,-52.1241853004
Paraná,PR,Sudoeste Paranaense,Cruzeiro do Iguaçu,-25.6165692703,-53.1268226638
Paraná,PR,Metropolitana de Curitiba,Curitiba,-25.432956,-49.2718478851
Paraná,PR,Oeste Paranaense,Diamante do Sul,-25.0351919283,-52.6881907613
Paraná,PR,Oeste Paranaense,Diamante D'Oeste,-24.9421618556,-54.1036264277
Paraná,PR,Sudoeste Paranaense,Dois Vizinhos,-25.74601002,-53.0548359924
Paraná,PR,Noroeste Paranaense,Douradina,-23.3819072162,-53.2964486552
Paraná,PR,Norte Central Paranaense,Doutor Camargo,-23.555901327,-52.2227214971
Paraná,PR,Metropolitana de Curitiba,Doutor Ulysses,-24.5678364522,-49.4197717989
Paraná,PR,Sudoeste Paranaense,Enéas Marques,-25.9407559827,-53.1661852682
Paraná,PR,Centro Ocidental Paranaense,Engenheiro Beltrão,-23.8011440704,-52.2600351548
Paraná,PR,Oeste Paranaense,Entre Rios do Oeste,-24.7081421702,-54.2448936715
Paraná,PR,Noroeste Paranaense,Esperança Nova,-23.7246547649,-53.810495039
Paraná,PR,Centro-Sul Paranaense,Espigão Alto do Iguaçu,-25.4266700617,-52.8382134987
Paraná,PR,Centro Ocidental Paranaense,Farol,-24.0990946187,-52.6262151802
Paraná,PR,Norte Central Paranaense,Faxinal,-24.0039270722,-51.3201059318
Paraná,PR,Metropolitana de Curitiba,Fazenda Rio Grande,-25.6414002187,-49.3232931947
Paraná,PR,Centro Ocidental Paranaense,Fênix,-23.9206947066,-51.984464487
Paraná,PR,Sudeste Paranaense,Fernandes Pinheiro,-25.412242298,-50.5474142544
Paraná,PR,Norte Pioneiro Paranaense,Figueira,-23.8434107619,-50.4092010912
Paraná,PR,Sudoeste Paranaense,Flor da Serra do Sul,-26.2552988459,-53.3085976819
Paraná,PR,Norte Central Paranaense,Floraí,-23.3198456636,-52.302984373
Paraná,PR,Norte Central Paranaense,Floresta,-23.6102671395,-52.0830848515
Paraná,PR,Norte Central Paranaense,Florestópolis,-22.8591043044,-51.3838226518
Paraná,PR,Norte Central Paranaense,Flórida,-23.0878019097,-51.955828091
Paraná,PR,Oeste Paranaense,Formosa do Oeste,-24.2941972137,-53.3161610107
Paraná,PR,Oeste Paranaense,Foz do Iguaçu,-25.5424932795,-54.5871024886
Paraná,PR,Centro-Sul Paranaense,Foz do Jordão,-25.7334396203,-52.1256275318
Paraná,PR,Noroeste Paranaense,Francisco Alves,-24.0675754044,-53.8440159672
Paraná,PR,Sudoeste Paranaense,Francisco Beltrão,-26.07845,-53.0561357215
Paraná,PR,Sudeste Paranaense,General Carneiro,-26.4258025266,-51.3168589232
Paraná,PR,Norte Central Paranaense,Godoy Moreira,-24.1928594486,-51.9243682163
Paraná,PR,Centro Ocidental Paranaense,Goioerê,-24.1891883939,-53.0273189133
Paraná,PR,Centro-Sul Paranaense,Goioxim,-25.2015403111,-52.0055879662
Paraná,PR,Norte Central Paranaense,Grandes Rios,-24.1461940122,-51.5087423991
Paraná,PR,Sudeste Paranaense,Guamiranga,-25.1899094536,-50.8098759007
Paraná,PR,Norte Pioneiro Paranaense,Guapirama,-23.5166402424,-50.042613744
Paraná,PR,Noroeste Paranaense,Guaporema,-23.3429843451,-52.7782437829
Paraná,PR,Oeste Paranaense,Guaraniaçu,-25.0986499166,-52.8696324396
Paraná,PR,Centro-Sul Paranaense,Guarapuava,-25.39359198,-51.4634310777
Paraná,PR,Metropolitana de Curitiba,Guaraqueçaba,-25.3004374744,-48.3260489326
Paraná,PR,Metropolitana de Curitiba,Guaratuba,-25.874241975,-48.5757259604
Paraná,PR,Centro-Sul Paranaense,Honório Serpa,-26.142966207,-52.3830290562
Paraná,PR,Norte Pioneiro Paranaense,Ibaiti,-23.849821485,-50.1906662736
Paraná,PR,Oeste Paranaense,Ibema,-25.1128670712,-53.0231216934
Paraná,PR,Norte Central Paranaense,Ibiporã,-23.269331475,-51.058033674
Paraná,PR,Noroeste Paranaense,Icaraíma,-23.396711428,-53.6255701623
Paraná,PR,Norte Central Paranaense,Iguaraçu,-23.1947806087,-51.8247742046
Paraná,PR,Oeste Paranaense,Iguatu,-24.7112618444,-53.0860050754
Paraná,PR,Centro Oriental Paranaense,Imbaú,-24.4427970837,-50.7493089935
Paraná,PR,Centro-Sul Paranaense,Inácio Martins,-25.572162687,-51.0749452987
Paraná,PR,Noroeste Paranaense,Inajá,-22.7491161251,-52.2023437503
Paraná,PR,Noroeste Paranaense,Indianópolis,-23.4797105012,-52.7010569082
Paraná,PR,Sudeste Paranaense,Ipiranga,-25.0130228282,-50.5812401344
Paraná,PR,Noroeste Paranaense,Iporã,-24.0025804985,-53.7180991714
Paraná,PR,Oeste Paranaense,Iracema do Oeste,-24.4290304153,-53.3581105552
Paraná,PR,Centro Ocidental Paranaense,Iretama,-24.4211415594,-52.1015766223
Paraná,PR,Norte Central Paranaense,Itaguajé,-22.6147826757,-51.9693404489
Paraná,PR,Oeste Paranaense,Itaipulândia,-25.138480651,-54.3050007423
Paraná,PR,Norte Pioneiro Paranaense,Itambaracá,-23.0147685089,-50.4090904668
Paraná,PR,Norte Central Paranaense,Itambé,-23.6600985811,-51.9900043143
Paraná,PR,Sudoeste Paranaense,Itapejara d'Oeste,-25.9708780516,-52.8139296045
Paraná,PR,Sudeste Paranaense,Ivaí,-25.0082625825,-50.8614257041
Paraná,PR,Norte Central Paranaense,Ivaiporã,-24.24194802,-51.6745520468
Paraná,PR,Noroeste Paranaense,Ivaté,-23.409588874,-53.3738794058
Paraná,PR,Norte Central Paranaense,Ivatuba,-23.6182744113,-52.217669279
Paraná,PR,Norte Pioneiro Paranaense,Jaboti,-23.7357406012,-50.0734525499
Paraná,PR,Norte Pioneiro Paranaense,Jacarezinho,-23.160116475,-49.9785725343
Paraná,PR,Norte Central Paranaense,Jaguapitã,-23.1177827566,-51.5406168454
Paraná,PR,Centro Oriental Paranaense,Jaguariaíva,-24.2530565,-49.712186302
Paraná,PR,Norte Central Paranaense,Jandaia do Sul,-23.6011789161,-51.6433953622
Paraná,PR,Centro Ocidental Paranaense,Janiópolis,-24.1414499418,-52.78255178
Paraná,PR,Norte Pioneiro Paranaense,Japira,-23.8074805268,-50.1385951194
Paraná,PR,Norte Central Paranaense,Jardim Alegre,-24.1811374456,-51.6943350084
Paraná,PR,Noroeste Paranaense,Jardim Olinda,-22.5526316002,-52.0381409641
Paraná,PR,Norte Pioneiro Paranaense,Jataizinho,-23.2572651215,-50.9740548451
Paraná,PR,Oeste Paranaense,Jesuítas,-24.3772489097,-53.38811488
Paraná,PR,Norte Pioneiro Paranaense,Joaquim Távora,-23.5004885244,-49.9244568128
Paraná,PR,Norte Pioneiro Paranaense,Jundiaí do Sul,-23.4379094511,-50.2493535652
Paraná,PR,Centro Ocidental Paranaense,Juranda,-24.4163906494,-52.8444864983
Paraná,PR,Noroeste Paranaense,Jussara,-23.6163267088,-52.4730408047
Paraná,PR,Norte Central Paranaense,Kaloré,-23.8234388794,-51.6651419267
Bahia,BA,Extremo Oeste Baiano,Luís Eduardo Magalhães,-12.0783722562,-45.8004644065
Bahia,BA,Centro Sul Baiano,Maiquinique,-15.6197717026,-40.2605151186
Bahia,BA,Sul Baiano,Medeiros Neto,-17.3704094821,-40.220174208
Bahia,BA,Centro Norte Baiano,Mirangaba,-10.9561172849,-40.5747927022
Bahia,BA,Centro Sul Baiano,Mirante,-14.2398179211,-40.7735665979
Bahia,BA,Centro Sul Baiano,Mutuípe,-13.2293733237,-39.504163852
Bahia,BA,Nordeste Baiano,Nordestina,-10.8320535248,-39.4291308507
Bahia,BA,Centro Sul Baiano,Nova Canaã,-14.7935980877,-40.145174652
Bahia,BA,Nordeste Baiano,Olindina,-11.3583061402,-38.3310801961
Bahia,BA,Vale São-Franciscano da Bahia,Paulo Afonso,-9.4033316974,-38.2183289682
Bahia,BA,Sul Baiano,Piraí do Norte,-13.7612250393,-39.3745221879
Bahia,BA,Sul Baiano,Presidente Tancredo Neves,-13.4708417736,-39.4240598299
Bahia,BA,Nordeste Baiano,Riachão do Jacuípe,-11.8059790259,-39.3830354939
Bahia,BA,Nordeste Baiano,Ribeira do Pombal,-10.8362780748,-38.5360987874
Bahia,BA,Nordeste Baiano,Rio Real,-11.4849354254,-37.9335777751
Bahia,BA,Centro Sul Baiano,Santa Inês,-13.2986872233,-39.8276053255
Bahia,BA,Metropolitana de Salvador,Santo Amaro,-12.5491401087,-38.7090314625
Bahia,BA,Metropolitana de Salvador,São Felipe,-12.845078215,-39.0840148984
Bahia,BA,Centro Sul Baiano,São Miguel das Matas,-13.0517330821,-39.455780426
Bahia,BA,Nordeste Baiano,Sátiro Dias,-11.6008090454,-38.5913537821
Bahia,BA,Centro Norte Baiano,Saúde,-10.9411051662,-40.4185507431
Bahia,BA,Extremo Oeste Baiano,Serra Dourada,-12.7625947393,-43.9523372559
Bahia,BA,Centro Norte Baiano,Serra Preta,-12.1597268274,-39.3325039203
Bahia,BA,Sul Baiano,Taperoá,-13.5309926332,-39.1006222479
Bahia,BA,Centro Norte Baiano,Teodoro Sampaio,-12.3014071565,-38.6419275419
Bahia,BA,Sul Baiano,Valença,-13.3703415065,-39.0723502472
Bahia,BA,Centro Norte Baiano,Várzea Nova,-11.2572312023,-40.9458459311
Bahia,BA,Extremo Oeste Baiano,Wanderley,-12.120150314,-43.8889295199
Minas Gerais,MG,Zona da Mata,Além Paraíba,-21.8768037119,-42.6959466025
Minas Gerais,MG,Sul/Sudoeste de Minas,Alpinópolis,-20.8618546557,-46.3894825348
Minas Gerais,MG,Zona da Mata,Alto Rio Doce,-21.0221461476,-43.4188706642
Minas Gerais,MG,Zona da Mata,Araponga,-20.6656617313,-42.5262731
Minas Gerais,MG,Triângulo Mineiro/Alto Paranaíba,Araporã,-18.4419093766,-49.1900866447
Minas Gerais,MG,Zona da Mata,Argirita,-21.6075545063,-42.8364467678
Minas Gerais,MG,Zona da Mata,Astolfo Dutra,-21.3112038508,-42.8596443142
Minas Gerais,MG,Zona da Mata,Barão de Monte Alto,-21.2478823447,-42.2391465797
Minas Gerais,MG,Campo das Vertentes,Barbacena,-21.2249153847,-43.7761933161
Minas Gerais,MG,Metropolitana de Belo Horizonte,Bela Vista de Minas,-19.825846764,-43.0969322664
Minas Gerais,MG,Sul/Sudoeste de Minas,Bom Repouso,-22.4768368285,-46.1478822021
Minas Gerais,MG,Zona da Mata,Brás Pires,-20.848456436,-43.2391225993
Minas Gerais,MG,Noroeste de Minas,Brasilândia de Minas,-16.9986005536,-46.015401759
Minas Gerais,MG,Triângulo Mineiro/Alto Paranaíba,Cachoeira Dourada,-18.5126898158,-49.5017341333
Minas Gerais,MG,Metropolitana de Belo Horizonte,Caeté,-19.8871411326,-43.6647873511
Minas Gerais,MG,Oeste de Minas,Camacho,-20.6269158528,-45.158792672
Minas Gerais,MG,Triângulo Mineiro/Alto Paranaíba,Campina Verde,-19.5354556029,-49.4811690506
Minas Gerais,MG,Oeste de Minas,Campo Belo,-20.8953162458,-45.2758613611
Minas Gerais,MG,Norte de Minas,Capitão Enéas,-16.3209151364,-43.7054128999
Minas Gerais,MG,Zona da Mata,Caputira,-20.1708899895,-42.2719878999
Minas Gerais,MG,Jequitinhonha,Caraí,-17.1929041661,-41.6983072512
Minas Gerais,MG,Triângulo Mineiro/Alto Paranaíba,Carmo do Paranaíba,-18.9972890251,-46.3142888776
Minas Gerais,MG,Sul/Sudoeste de Minas,Carvalhos,-21.9967053816,-44.4660150728
Minas Gerais,MG,Metropolitana de Belo Horizonte,Casa Grande,-20.7934512868,-43.9314665941
Minas Gerais,MG,Norte de Minas,Chapada Gaúcha,-15.2998087151,-45.62558444
Minas Gerais,MG,Zona da Mata,Coimbra,-20.858659528,-42.8059391026
Minas Gerais,MG,Metropolitana de Belo Horizonte,Conceição do Mato Dentro,-19.0451899945,-43.4234357675
Minas Gerais,MG,Zona da Mata,Coronel Pacheco,-21.5764151525,-43.2688579711
Minas Gerais,MG,Triângulo Mineiro/Alto Paranaíba,Cruzeiro da Fortaleza,-18.9386473164,-46.6733926485
Minas Gerais,MG,Sul/Sudoeste de Minas,Delfim Moreira,-22.502008746,-45.2725963577
Minas Gerais,MG,Metropolitana de Belo Horizonte,Diogo de Vasconcelos,-20.4875057995,-43.1965768272
Minas Gerais,MG,Metropolitana de Belo Horizonte,Dionísio,-19.8439966743,-42.7823684408
Minas Gerais,MG,Sul/Sudoeste de Minas,Divisa Nova,-21.5172644643,-46.2029411062
Minas Gerais,MG,Zona da Mata,Dom Silvério,-20.1622049297,-42.970872967
Minas Gerais,MG,Sul/Sudoeste de Minas,Elói Mendes,-21.6093127849,-45.5664342008
Minas Gerais,MG,Norte de Minas,Engenheiro Navarro,-17.2877532078,-43.9494147387
Minas Gerais,MG,Metropolitana de Belo Horizonte,Esmeraldas,-19.7592007438,-44.3148069192
Minas Gerais,MG,Central Mineira,Estrela do Indaiá,-19.5202378221,-45.792432562
Minas Gerais,MG,Zona da Mata,Eugenópolis,-21.0972225307,-42.1922770819
Minas Gerais,MG,Sul/Sudoeste de Minas,Fama,-21.405761529,-45.8323121024
Minas Gerais,MG,Zona da Mata,Faria Lemos,-20.8017449435,-42.0138461767
Minas Gerais,MG,Jequitinhonha,Felício dos Santos,-18.0775631171,-43.2451709348
